"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"627","Get the facts, not the fluff—join the OFA Truth Team: https://t.co/ssz4MCTj7s",FALSE,1400,NA,2016-08-18 16:57:06,FALSE,NA,"766318013465321472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",340,FALSE,FALSE,NA,NA
"628","Carry what you need while organizing for change. https://t.co/PcxJtQcx2I https://t.co/cVvj9b3Mnq",FALSE,1904,NA,2016-08-18 15:50:06,FALSE,NA,"766301152254111744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",366,FALSE,FALSE,NA,NA
"629","New standards for heavy-duty trucks will cut 1.1 billion metric tons of carbon pollution through 2027. https://t.co/1BncKu28M3",FALSE,3763,NA,2016-08-17 21:18:52,FALSE,NA,"766021502881767424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",944,FALSE,FALSE,NA,NA
"630","Call on Congress to #DisarmHate. Add your name to support common-sense gun legislation: https://t.co/YvBX3rPILx",FALSE,2540,NA,2016-08-17 19:46:08,FALSE,NA,"765998165090639872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",708,FALSE,FALSE,NA,NA
"631","We shouldn't accept this as normal. #DisarmHate https://t.co/tqmaTawXXX",FALSE,7128,NA,2016-08-17 17:06:28,FALSE,NA,"765957980541980672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2337,FALSE,FALSE,NA,NA
"632","Doing nothing won't stop our country's gun violence epidemic. Congress must act to #DisarmHate. https://t.co/0kbF22nnm4",FALSE,14639,NA,2016-08-17 15:39:20,FALSE,NA,"765936053400113153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4174,FALSE,FALSE,NA,NA
"633","RT @WhiteHouse: Here's how today's new actions will spur innovation and promote more efficient vehicles: https://t.co/WoV9454Y4B https://t.…",FALSE,0,NA,2016-08-16 20:02:17,FALSE,NA,"765639841845436416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",445,TRUE,FALSE,NA,NA
"634","We’re taking important steps to help guarantee the basic security of paid family leave. https://t.co/yvRhINmIGA #LeadOnLeave",FALSE,2218,NA,2016-08-16 18:48:31,FALSE,NA,"765621277251870720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",542,FALSE,FALSE,NA,NA
"635","Senate leaders must stop obstructing our Supreme Court. Take a stand and show your support. https://t.co/1AaykUkmvn #DoYourJob",FALSE,3409,NA,2016-08-16 16:34:06,FALSE,NA,"765587449959419904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1052,FALSE,FALSE,NA,NA
"636","Reminder: It's the Senate's job to fairly consider Supreme Court nominees. #DoYourJob https://t.co/xrkYcRsLNw",FALSE,9210,NA,2016-08-16 14:52:05,FALSE,NA,"765561775257288704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2710,FALSE,FALSE,NA,NA
"637","Today, thousands of young DREAMers are able to fully contribute to our communities and our economy. https://t.co/szjWDVYm9X",FALSE,6617,NA,2016-08-15 20:48:38,FALSE,NA,"765289115847766017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1461,FALSE,FALSE,NA,NA
"638","Judge Garland deserves a fair hearing and an up-or-down vote. Add your voice and show your support: https://t.co/OVDjQVdx3v #DoYourJob",FALSE,3950,NA,2016-08-15 18:50:25,FALSE,NA,"765259366308073473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1176,FALSE,FALSE,NA,NA
"639","It’s not too late. Senate leaders can still make this right and give Judge Garland an up-or-down vote. https://t.co/ysc4UvluR0",FALSE,8494,NA,2016-08-15 17:07:35,FALSE,NA,"765233486701527040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2641,FALSE,FALSE,NA,NA
"640","Editorial boards around the country agree: Our judicial system is too important to be used as a political football. https://t.co/f1INOTKcmL",FALSE,3091,NA,2016-08-15 15:31:40,FALSE,NA,"765209349882904576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",939,FALSE,FALSE,NA,NA
"641","""There's no doubt that America has become a global leader in the fight against climate change."" —President Obama https://t.co/nuI6cbADqm",FALSE,5513,NA,2016-08-13 18:56:56,FALSE,NA,"764536229920735232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1120,FALSE,FALSE,NA,NA
"642","In the weekly address, President Obama discusses progress made in combating climate change—and what's left to do. https://t.co/nuI6cbADqm",FALSE,3605,NA,2016-08-13 17:44:19,FALSE,NA,"764517957045215232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",768,FALSE,FALSE,NA,NA
"643","Let's be clear: Senate leaders are playing political games with the Supreme Court. #DoYourJob https://t.co/EpPURJ3Dwa",FALSE,9983,NA,2016-08-12 21:55:01,FALSE,NA,"764218658319130624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3312,FALSE,FALSE,NA,NA
"644","The Clean Power Plan will improve the future health and well-being of our children and families. #ActOnClimate https://t.co/Kw09SczeRv",FALSE,5057,NA,2016-08-12 20:08:23,FALSE,NA,"764191822923108352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1323,FALSE,FALSE,NA,NA
"645","Not long ago, women could be charged more for health insurance—for being women. There's more to do: https://t.co/YQE99FTIoH #StandWithWomen",FALSE,2449,NA,2016-08-12 18:39:17,FALSE,NA,"764169400106815488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",612,FALSE,FALSE,NA,NA
"646","Equality isn't a zero-sum game. https://t.co/Gj2V95WzPO",FALSE,4116,NA,2016-08-12 16:44:18,FALSE,NA,"764140463955800064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1391,FALSE,FALSE,NA,NA
"647","Five months is long enough. It's time for a fair hearing and an up-or-down vote. https://t.co/PyMjLh8UJ8",FALSE,15804,NA,2016-08-12 15:17:03,FALSE,NA,"764118509043355648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4409,FALSE,FALSE,NA,NA
"648","Senate leaders continue to obstruct a full Supreme Court and it must stop—add your name if you agree: https://t.co/UWY4jtePG2 #DoYourJob",FALSE,2628,NA,2016-08-11 21:58:25,FALSE,NA,"763857129010704384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",866,FALSE,FALSE,NA,NA
"649","Read what major news outlets are saying about the critical need for a fully functioning Supreme Court: https://t.co/phINUVx7gh",FALSE,2996,NA,2016-08-11 20:33:29,FALSE,NA,"763835751964344320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",969,FALSE,FALSE,NA,NA
"650","20 million more insured <U+2714><U+FE0F> 
15 million new jobs <U+2714><U+FE0F> 
A global climate agreement <U+2714><U+FE0F> 

Let's keep it going: https://t.co/bs3lO6xPr8",FALSE,3715,NA,2016-08-11 18:51:00,FALSE,NA,"763809962791276545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",932,FALSE,FALSE,NA,NA
"651","Don't let misinformation go unchallenged. Join the @OFA Truth Team and get the facts to fight back: https://t.co/Vs5CT07FZm",FALSE,2075,NA,2016-08-11 17:34:34,FALSE,NA,"763790728287834112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",628,FALSE,FALSE,NA,NA
"652","Being cynical is easy. It's having hope in the face of adversity that's hard—but essential. https://t.co/60rtFlFjWp",FALSE,16343,NA,2016-08-11 15:56:30,FALSE,NA,"763766049057624065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5828,FALSE,FALSE,NA,NA
"653","Grab one of these for all your progressive organizing travels. https://t.co/1sNkW0iJwY https://t.co/UlT5Wszne5",FALSE,2090,NA,2016-08-10 20:26:56,FALSE,NA,"763471715867299841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",353,FALSE,FALSE,NA,NA
"654","Don't let the cynics win. Keep pushing for change with @OFA. https://t.co/uNYCHVCDWH",FALSE,2396,NA,2016-08-10 17:36:47,FALSE,NA,"763428896783990784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",523,FALSE,FALSE,NA,NA
"655","We've accomplished so much as a movement—and it's thanks to the power of organizing. https://t.co/9VIhARMNvL",FALSE,11995,NA,2016-08-10 15:37:25,FALSE,NA,"763398857241747457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3196,FALSE,FALSE,NA,NA
"656","Judge Garland has now waited 146 days. That's shameful—and irresponsible. #DoYourJob https://t.co/JaP7YUQyOV",FALSE,11585,NA,2016-08-09 20:54:12,FALSE,NA,"763116189220347904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5224,FALSE,FALSE,NA,NA
"657","Senate leaders are hamstringing our Supreme Court. This obstruction is unprecedented—and unacceptable: https://t.co/G3HWlzCJx6 #DoYourJob",FALSE,3174,NA,2016-08-09 19:01:12,FALSE,NA,"763087754750078976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1030,FALSE,FALSE,NA,NA
"658","Editorial boards from across the country have called on Senate leaders to fill the Supreme Court vacancy. https://t.co/oEPoijSThE",FALSE,3514,NA,2016-08-09 16:59:27,FALSE,NA,"763057114369527808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1055,FALSE,FALSE,NA,NA
"659","RT @WhiteHouse: Watch @POTUS and @FLOTUS share their favorite Olympic memories—and cheer on #TeamUSA: https://t.co/p2YKF9yZhl https://t.co/…",FALSE,0,NA,2016-08-09 14:59:58,FALSE,NA,"763027045303451648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1062,TRUE,FALSE,NA,NA
"660","President Obama has done more to improve energy efficiency than any previous U.S. leader. https://t.co/RnYnwaopaG #ActOnClimate",FALSE,5872,NA,2016-08-08 21:00:26,FALSE,NA,"762755371219816448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1506,FALSE,FALSE,NA,NA
"661","Adding clean energy jobs is another way the U.S. is continuing to #ActOnClimate. https://t.co/EbM6XUrDRW",FALSE,3621,NA,2016-08-08 19:41:06,FALSE,NA,"762735405691133952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",916,FALSE,FALSE,NA,NA
"662","Show your support for bold action to fight climate change. https://t.co/DnEYpzMPrY #ActOnClimate",FALSE,1683,NA,2016-08-08 18:13:28,FALSE,NA,"762713352388812801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",456,FALSE,FALSE,NA,NA
"663","Americans across the country agree that we need bold action in the fight against climate change. #ActOnClimate https://t.co/znuajZ6CmE",FALSE,6983,NA,2016-08-08 16:40:55,FALSE,NA,"762690063310295040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1590,FALSE,FALSE,NA,NA
"664","These extreme records aren't a fluke—climate change is largely caused by human activity. https://t.co/vENHkR9Exl #ActOnClimate",FALSE,3746,NA,2016-08-08 15:16:19,FALSE,NA,"762668769525178368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1666,FALSE,FALSE,NA,NA
"665","""Team USA reminds the world why America always sets the gold standard."" —President Obama https://t.co/N0gNxp5fEg",FALSE,7773,NA,2016-08-06 19:17:13,FALSE,NA,"762004621330178048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1673,FALSE,FALSE,NA,NA
"666","President Obama reflects on his experience as a feminist—and his hopes to continue building toward gender equality. https://t.co/77Sy5Fi0kr",FALSE,12642,NA,2016-08-05 21:12:10,FALSE,NA,"761671160497045505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3692,FALSE,FALSE,NA,NA
"667","RT @WhiteHouse: FACT: Wages are rising at the fastest pace in 7 years <U+2192> https://t.co/C8P76lnNkb #JobsReport https://t.co/erXP4sSOsd",FALSE,0,NA,2016-08-05 19:30:06,FALSE,NA,"761645476479311872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",637,TRUE,FALSE,NA,NA
"668","Today's jobs report underscores what we know to be true: America's economy is the strongest in the world. https://t.co/iXJjuWeOB6",FALSE,11240,NA,2016-08-05 18:18:35,FALSE,NA,"761627476292407296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3014,FALSE,FALSE,NA,NA
"669","This is a good thing for American workers and businesses—but there's more work to do. https://t.co/QGb6k0pwPr",FALSE,5525,NA,2016-08-05 16:49:43,FALSE,NA,"761605111395123200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1571,FALSE,FALSE,NA,NA
"670","Our economy is continuing its comeback. Let's keep up the progress. https://t.co/qUPGBzkqQ5",FALSE,6586,NA,2016-08-05 15:42:51,FALSE,NA,"761588285437251589",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1536,FALSE,FALSE,NA,NA
"671","The economy added 255,000 jobs in July—a record-breaking 77 months of private-sector job growth.",FALSE,9217,NA,2016-08-05 14:31:09,FALSE,NA,"761570241772224512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2773,FALSE,FALSE,NA,NA
"672","It’s President Obama’s last birthday in office—<U+200B>d<U+200B>on’t forget to sign <U+200B>the card. https://t.co/CLi4FB4WKp",FALSE,5493,NA,2016-08-04 22:29:15,FALSE,NA,"761328169353830401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1093,FALSE,FALSE,NA,NA
"673","Keep that smile going strong. Wish President Obama a happy 55th birthday today: https://t.co/tSHQHvncPX https://t.co/G2qXz14MS1",FALSE,16929,NA,2016-08-04 20:01:09,FALSE,NA,"761290901742243841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4520,FALSE,FALSE,NA,NA
"674","Make President Obama's last birthday in office extra special. Sign the card: https://t.co/DgxEf3bhxa #TBT https://t.co/eEqqEJ114i",FALSE,7579,NA,2016-08-04 17:46:02,FALSE,NA,"761256899111219201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1610,FALSE,FALSE,NA,NA
"675","The Clean Power Plan is one of the biggest steps forward in the fight to #ActOnClimate. https://t.co/UBXPe98NUF",FALSE,5944,NA,2016-08-04 16:22:52,FALSE,NA,"761235968338767874",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1339,FALSE,FALSE,NA,NA
"676","One last birthday as Organizer-in-Chief. Help make it a good one—sign the card now: https://t.co/B5SHzEgogW https://t.co/5CDfypnatQ",FALSE,9727,NA,2016-08-04 14:24:41,FALSE,NA,"761206224578674688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1990,FALSE,FALSE,NA,NA
"677","Birthday game: stronger. 
Wish President Obama a happy 55th. https://t.co/SXUywd7WiG https://t.co/fs6mKxiGAf",FALSE,9659,NA,2016-08-03 23:32:15,FALSE,NA,"760981638146691073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3153,FALSE,FALSE,NA,NA
"678","From the Clean Power Plan to the Paris Climate Agreement, the U.S. is leading the way in the fight to #ActOnClimate. https://t.co/aBMaZdrgGB",FALSE,3558,NA,2016-08-03 21:42:57,FALSE,NA,"760954131854917632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",768,FALSE,FALSE,NA,NA
"679","Don't sleep on this—the President's birthday is tomorrow. Sign the card now: https://t.co/3WFStgOrZs https://t.co/gnVYxrg3Xx",FALSE,4826,NA,2016-08-03 20:06:31,FALSE,NA,"760929865403101184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1001,FALSE,FALSE,NA,NA
"680","Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. https://t.co/0knkqAe3oE",FALSE,2128,NA,2016-08-03 18:35:01,FALSE,NA,"760906837201784832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",547,FALSE,FALSE,NA,NA
"681","The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimate https://t.co/UDp2Ti5ji1",FALSE,5952,NA,2016-08-03 17:11:59,FALSE,NA,"760885939816189953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1512,FALSE,FALSE,NA,NA
"682","Show President Obama some love on his 55th birthday—sign the birthday card. https://t.co/Tzhrrxe07J https://t.co/Bxl1FsOVFd",FALSE,9823,NA,2016-08-03 15:37:16,FALSE,NA,"760862102940549121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1806,FALSE,FALSE,NA,NA
"683","Step 1: Sign President Obama's birthday card. 
Step 2: Celebrate. https://t.co/h7pKIzy7cc https://t.co/9tW6bxDIiT",FALSE,10138,NA,2016-08-02 20:46:30,FALSE,NA,"760577537298665473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2662,FALSE,FALSE,NA,NA
"684","Senate leaders are weakening our highest court by refusing to vote on Judge Garland. https://t.co/FPgZJBQKL5 #DoYourJob",FALSE,2392,NA,2016-08-02 19:45:37,FALSE,NA,"760562216475107328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",713,FALSE,FALSE,NA,NA
"685","It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJob https://t.co/IX6RxQ300I",FALSE,17780,NA,2016-08-02 18:21:55,FALSE,NA,"760541150826541060",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",8026,FALSE,FALSE,NA,NA
"686","Supreme Court seats: 9
Current number of Justices: 8
Number of hearings/votes on President Obama's nominee: 0
https://t.co/lpyEEkFhrf",FALSE,4277,NA,2016-08-02 16:41:49,FALSE,NA,"760515960314802177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1774,FALSE,FALSE,NA,NA
